osm_id,code,fclass,name,type
129902320,1500,building,,
129902321,1500,building,,
129902322,1500,building,,
129902323,1500,building,,
129902324,1500,building,,
129902325,1500,building,,
129902326,1500,building,,
129902327,1500,building,,
129902328,1500,building,,
129902329,1500,building,,
129902345,1500,building,,
129902346,1500,building,,
129902347,1500,building,,
129902348,1500,building,,
129902349,1500,building,,
129902350,1500,building,,
129902351,1500,building,,
129902352,1500,building,,
129902353,1500,building,,
129902354,1500,building,,
129902355,1500,building,,
129902356,1500,building,,
129902357,1500,building,,
129902452,1500,building,,
129902453,1500,building,,
129902454,1500,building,,
129902455,1500,building,,
129902456,1500,building,,
129902457,1500,building,,
129902458,1500,building,,
129902459,1500,building,,
129902460,1500,building,,
129902461,1500,building,,
129902462,1500,building,,
129902463,1500,building,,
129902464,1500,building,,
129902465,1500,building,,
129902466,1500,building,,
129902467,1500,building,,
129902468,1500,building,,
129902469,1500,building,,
129902470,1500,building,,
129902471,1500,building,,
129902472,1500,building,,
129902473,1500,building,,
129902474,1500,building,,
129902475,1500,building,,
129902476,1500,building,,
129902477,1500,building,,
129902478,1500,building,,
129902479,1500,building,,
129902533,1500,building,,
129902534,1500,building,,
129902535,1500,building,,
129902536,1500,building,,
129902537,1500,building,,
129902538,1500,building,,
129902539,1500,building,,
129902540,1500,building,,
129902541,1500,building,,
129902542,1500,building,,
129902543,1500,building,,
129902544,1500,building,,
129902545,1500,building,,
129902546,1500,building,,
129902547,1500,building,,
129902548,1500,building,,
129902549,1500,building,,
129902550,1500,building,,
129902551,1500,building,,
129902552,1500,building,,
129902553,1500,building,,
129902554,1500,building,,
129902555,1500,building,,
129902557,1500,building,,
129902558,1500,building,,
129902563,1500,building,,
129902564,1500,building,,
129902565,1500,building,,
129902568,1500,building,,
129902570,1500,building,,
129902571,1500,building,,
129902574,1500,building,,
129902576,1500,building,,
129902577,1500,building,,
129902676,1500,building,,
129902677,1500,building,,
129902678,1500,building,,
129902679,1500,building,,
129902680,1500,building,,
129902681,1500,building,,
129902682,1500,building,,
129902683,1500,building,,
129902684,1500,building,,
129902685,1500,building,,
129902686,1500,building,,
129902687,1500,building,,
129902688,1500,building,,
129902689,1500,building,,
129902691,1500,building,,
129902692,1500,building,,
129902693,1500,building,,
129902694,1500,building,,
129902695,1500,building,,
129902696,1500,building,,
129902697,1500,building,,
129911632,1500,building,,
129911633,1500,building,,
129911634,1500,building,,
129911635,1500,building,,
129911636,1500,building,,
129911637,1500,building,,
129911638,1500,building,,
129911639,1500,building,,
129911640,1500,building,,
129911641,1500,building,,
129911642,1500,building,,
129911643,1500,building,,
129911644,1500,building,,
129911645,1500,building,,
129911646,1500,building,,
129911647,1500,building,,
129911648,1500,building,,
129911649,1500,building,,
129911650,1500,building,,
129911651,1500,building,,
129911652,1500,building,,
129911653,1500,building,,
129911654,1500,building,,
129911655,1500,building,,
129911656,1500,building,,
129911657,1500,building,,
129911658,1500,building,,
129911659,1500,building,,
129911660,1500,building,,
129911661,1500,building,,
129911662,1500,building,,
129911663,1500,building,,
129911664,1500,building,,
129911665,1500,building,,
129911666,1500,building,,
129911667,1500,building,,
129911755,1500,building,,
129911756,1500,building,,
129911757,1500,building,,
129911759,1500,building,,
129911761,1500,building,,
129911763,1500,building,,
129911765,1500,building,,
129911767,1500,building,,
129911768,1500,building,,
129911947,1500,building,,
129911948,1500,building,,
129911949,1500,building,,
129911950,1500,building,,
129911951,1500,building,,
129911952,1500,building,,
129912235,1500,building,Alfândega,public
129912333,1500,building,,
129912334,1500,building,,
129912335,1500,building,,
129912336,1500,building,,
129912337,1500,building,,
129912338,1500,building,,
129912456,1500,building,,
129912457,1500,building,,
129912458,1500,building,,
129912459,1500,building,,
129913084,1500,building,,
129913085,1500,building,,
129913086,1500,building,,
129913087,1500,building,,
129913088,1500,building,,
129913089,1500,building,,
129913090,1500,building,,
129913091,1500,building,,
129913092,1500,building,,
129913093,1500,building,,
129913094,1500,building,,
129913095,1500,building,,
129913096,1500,building,,
129913097,1500,building,,
129913098,1500,building,,
129913099,1500,building,,
129913100,1500,building,,
129913101,1500,building,,
129913102,1500,building,,
129913103,1500,building,,
129913104,1500,building,,
129913105,1500,building,,
129913106,1500,building,,
129913107,1500,building,,
129913108,1500,building,,
129913109,1500,building,,
129913110,1500,building,,
129913111,1500,building,,
129913112,1500,building,,
129913113,1500,building,,
129913114,1500,building,,
129913115,1500,building,,
129913116,1500,building,,
129913117,1500,building,,
129913118,1500,building,,
129913119,1500,building,,
129913120,1500,building,,
129913121,1500,building,,
129913122,1500,building,,
129913123,1500,building,,
129913124,1500,building,,
129913125,1500,building,,
129913126,1500,building,,
129913127,1500,building,,
129913128,1500,building,,
129913129,1500,building,,
129913130,1500,building,,
129913131,1500,building,,
129913132,1500,building,,
129913133,1500,building,,
129913134,1500,building,,
129913135,1500,building,,
129913136,1500,building,,
129913137,1500,building,,
129913138,1500,building,,
129913235,1500,building,,
129913236,1500,building,,
129913237,1500,building,,
129913238,1500,building,,
129913239,1500,building,,
129913240,1500,building,,
129913241,1500,building,,
129913242,1500,building,,
129913243,1500,building,,
129913244,1500,building,,
129913245,1500,building,,
129913246,1500,building,,
129913247,1500,building,,
129913248,1500,building,,
129913249,1500,building,,
129913250,1500,building,,
129913251,1500,building,,
129913252,1500,building,,
129913253,1500,building,,
129913254,1500,building,,
129913398,1500,building,,
129913399,1500,building,,
129913400,1500,building,,
129913401,1500,building,,
129913402,1500,building,,
129913403,1500,building,,
129913404,1500,building,,
129913405,1500,building,,
129913406,1500,building,,
129913407,1500,building,,
129913408,1500,building,,
129913409,1500,building,,
129913410,1500,building,,
129913411,1500,building,,
129913412,1500,building,,
129913413,1500,building,,
129913414,1500,building,,
129913415,1500,building,,
129915217,1500,building,,
129915218,1500,building,,
129915219,1500,building,,
129915220,1500,building,,
129915221,1500,building,,
129915222,1500,building,,
129915223,1500,building,,
129915224,1500,building,,
129915380,1500,building,,
129915381,1500,building,,
129915382,1500,building,,
129915383,1500,building,,
129915773,1500,building,,
129915774,1500,building,,
129915775,1500,building,,
129915776,1500,building,,
129915777,1500,building,,
129915778,1500,building,,
129916013,1500,building,,
129916014,1500,building,,
129916015,1500,building,,
129916016,1500,building,,
129916017,1500,building,,
129916018,1500,building,,
129916019,1500,building,,
129916020,1500,building,,
129916021,1500,building,,
129916630,1500,building,,
129916631,1500,building,,
129916632,1500,building,,
129916633,1500,building,,
129916634,1500,building,,
129916635,1500,building,,
129916636,1500,building,,
129916637,1500,building,,
129916639,1500,building,,
129916640,1500,building,,
129916641,1500,building,,
129916642,1500,building,,
129916643,1500,building,,
129916644,1500,building,,
129916645,1500,building,,
129916646,1500,building,,
129916647,1500,building,,
129916648,1500,building,,
129916649,1500,building,,
129916650,1500,building,,
129916651,1500,building,,
129917117,1500,building,,
129917118,1500,building,,
129917119,1500,building,,
129917120,1500,building,,
129917121,1500,building,,
129917122,1500,building,,
129917123,1500,building,,
129917124,1500,building,,
129917129,1500,building,,
129917134,1500,building,,
129917139,1500,building,,
129917142,1500,building,,
129917143,1500,building,,
129917144,1500,building,,
129917145,1500,building,,
129917146,1500,building,,
129917147,1500,building,,
129917148,1500,building,,
129917149,1500,building,,
129917150,1500,building,,
129917151,1500,building,,
129917152,1500,building,,
129917153,1500,building,,
129917154,1500,building,,
129917155,1500,building,,
129917156,1500,building,,
129917157,1500,building,,
129917158,1500,building,,
129917159,1500,building,,
129917160,1500,building,,
129917161,1500,building,,
129917162,1500,building,,
129917163,1500,building,,
129917164,1500,building,,
129917165,1500,building,,
129917166,1500,building,,
129917167,1500,building,,
129917168,1500,building,,
129917169,1500,building,,
129917170,1500,building,,
129917351,1500,building,,
129917352,1500,building,,
129917353,1500,building,,
129917354,1500,building,,
129917355,1500,building,,
129917356,1500,building,,
129917357,1500,building,,
129917358,1500,building,,
129917359,1500,building,,
129917360,1500,building,,
129917361,1500,building,,
129917362,1500,building,,
129917363,1500,building,,
129917364,1500,building,,
129917365,1500,building,,
129917366,1500,building,,
129917367,1500,building,,
129917547,1500,building,,
129917548,1500,building,,
129917549,1500,building,,
129917550,1500,building,,
129917551,1500,building,,
129917552,1500,building,,
129917553,1500,building,,
129917554,1500,building,,
129917555,1500,building,,
129917556,1500,building,,
129917557,1500,building,,
129917558,1500,building,,
129917559,1500,building,,
129917560,1500,building,,
129917561,1500,building,,
129917562,1500,building,,
129917563,1500,building,,
129917564,1500,building,,
129917565,1500,building,,
129917566,1500,building,,
129917567,1500,building,,
129917568,1500,building,,
129917569,1500,building,,
129917570,1500,building,,
129917571,1500,building,,
129917572,1500,building,,
129917573,1500,building,,
129917758,1500,building,,
129917759,1500,building,,
129917760,1500,building,,
129917761,1500,building,,
129917762,1500,building,,
129917763,1500,building,,
129917764,1500,building,,
129917765,1500,building,,
129917766,1500,building,,
129917767,1500,building,,
129917768,1500,building,,
129917769,1500,building,,
129917770,1500,building,,
129917771,1500,building,,
129917772,1500,building,,
129917773,1500,building,,
129917774,1500,building,,
129917775,1500,building,,
129917777,1500,building,,
129917778,1500,building,,
129917781,1500,building,,
129917783,1500,building,,
129917784,1500,building,,
129917787,1500,building,,
129917788,1500,building,,
129917789,1500,building,,
129918000,1500,building,,
129918001,1500,building,,
129918002,1500,building,,
129918003,1500,building,,
129918004,1500,building,,
129918005,1500,building,,
129918006,1500,building,,
129918007,1500,building,,
129918008,1500,building,,
129918009,1500,building,,
129918011,1500,building,,
129918012,1500,building,,
129918013,1500,building,,
129918014,1500,building,,
129918638,1500,building,,
129918639,1500,building,,
129918640,1500,building,,
129918641,1500,building,,
129918642,1500,building,,
129918643,1500,building,,
129918644,1500,building,,
129918645,1500,building,,
129918646,1500,building,,
129918647,1500,building,,
129918648,1500,building,,
129918649,1500,building,,
129918650,1500,building,,
129918651,1500,building,,
129918652,1500,building,,
129918653,1500,building,,
129918654,1500,building,,
129918655,1500,building,,
129918656,1500,building,,
129918657,1500,building,,
129918658,1500,building,,
129918659,1500,building,,
129918660,1500,building,,
129918661,1500,building,,
129918662,1500,building,,
129918663,1500,building,,
129918664,1500,building,,
129918665,1500,building,,
129918666,1500,building,,
129918667,1500,building,,
129918668,1500,building,,
129918669,1500,building,,
129918670,1500,building,,
129918671,1500,building,,
129918672,1500,building,,
129918673,1500,building,,
129918674,1500,building,,
129918675,1500,building,,
129918676,1500,building,,
129918677,1500,building,,
129918678,1500,building,,
129918679,1500,building,,
129918680,1500,building,,
129918681,1500,building,,
129918682,1500,building,,
129918683,1500,building,,
129918684,1500,building,,
129918685,1500,building,,
129918686,1500,building,,
129918687,1500,building,,
129918688,1500,building,,
129918689,1500,building,,
129918690,1500,building,,
129918691,1500,building,,
129918692,1500,building,,
129918693,1500,building,,
129918694,1500,building,,
129918695,1500,building,,
129918696,1500,building,,
129918697,1500,building,,
129918698,1500,building,,
129918699,1500,building,,
129918700,1500,building,,
129918701,1500,building,,
129918702,1500,building,,
129918703,1500,building,,
129918704,1500,building,,
129918705,1500,building,,
129918706,1500,building,,
129918707,1500,building,,
129918708,1500,building,,
129918709,1500,building,,
129918710,1500,building,,
129918711,1500,building,,
129918712,1500,building,,
129918713,1500,building,,
129918714,1500,building,,
129918716,1500,building,,
129918717,1500,building,,
129918718,1500,building,,
129918719,1500,building,,
129918720,1500,building,,
129918721,1500,building,,
129918722,1500,building,,
129918723,1500,building,,
129918724,1500,building,,
129918725,1500,building,,
129918726,1500,building,,
129918727,1500,building,,
129918728,1500,building,,
129918729,1500,building,,
129918730,1500,building,,
129918731,1500,building,,
129918732,1500,building,,
129918733,1500,building,,
129918734,1500,building,,
129918735,1500,building,,
129918736,1500,building,,
129918737,1500,building,,
129918738,1500,building,,
129918739,1500,building,,
129918740,1500,building,,
129918741,1500,building,,
129918742,1500,building,,
129918743,1500,building,,
129918744,1500,building,,
129918745,1500,building,,
129918746,1500,building,,
129918747,1500,building,,
129918748,1500,building,,
129918749,1500,building,,
129918750,1500,building,,
129918751,1500,building,,
129918752,1500,building,,
129918753,1500,building,,
129918754,1500,building,,
129918755,1500,building,,
129918756,1500,building,,
129918757,1500,building,,
129918758,1500,building,,
129918759,1500,building,,
129918760,1500,building,,
129918761,1500,building,,
129918762,1500,building,,
129918763,1500,building,,
129918764,1500,building,,
129918765,1500,building,,
129918766,1500,building,,
129918767,1500,building,,
129918768,1500,building,,
129918769,1500,building,,
129918770,1500,building,,
129918771,1500,building,,
129918772,1500,building,,
129918773,1500,building,,
129918774,1500,building,,
129918775,1500,building,,
129918776,1500,building,,
129918777,1500,building,,
129918778,1500,building,,
129918779,1500,building,,
129918780,1500,building,,
129918781,1500,building,,
129918782,1500,building,,
129918783,1500,building,,
129918784,1500,building,,
129918785,1500,building,,
129918786,1500,building,,
129918787,1500,building,,
129918788,1500,building,,
129918789,1500,building,,
129918790,1500,building,,
129918791,1500,building,,
129918792,1500,building,,
129918793,1500,building,,
129918794,1500,building,,
129918795,1500,building,,
129918796,1500,building,,
129918797,1500,building,,
129918798,1500,building,,
129918799,1500,building,,
129918800,1500,building,,
129918801,1500,building,,
129918802,1500,building,,
129918803,1500,building,,
129918804,1500,building,,
129918805,1500,building,,
129918806,1500,building,,
129918807,1500,building,,
129918808,1500,building,,
129918809,1500,building,,
129918810,1500,building,,
129918811,1500,building,,
129918812,1500,building,,
129918813,1500,building,,
129918814,1500,building,,
129918815,1500,building,,
129918816,1500,building,,
129918817,1500,building,,
129918818,1500,building,,
129918819,1500,building,,
129918820,1500,building,,
129919042,1500,building,,
129919043,1500,building,,
129919044,1500,building,,
129919045,1500,building,,
129919046,1500,building,,
129919047,1500,building,,
129919048,1500,building,,
129919049,1500,building,,
129919050,1500,building,,
129919051,1500,building,,
129919052,1500,building,,
129919053,1500,building,,
129919054,1500,building,,
129919055,1500,building,,
129919056,1500,building,,
129919057,1500,building,,
129919058,1500,building,,
129919059,1500,building,,
129919060,1500,building,,
129919061,1500,building,,
129919062,1500,building,,
129919063,1500,building,,
129919064,1500,building,,
129919065,1500,building,,
129919066,1500,building,,
129919067,1500,building,,
129919068,1500,building,,
129919069,1500,building,,
129919070,1500,building,,
129919071,1500,building,,
129919072,1500,building,,
129919073,1500,building,,
129919074,1500,building,,
129919075,1500,building,,
129919076,1500,building,,
129919077,1500,building,,
129919078,1500,building,,
129919079,1500,building,,
129919080,1500,building,,
129919081,1500,building,,
129919082,1500,building,,
129919083,1500,building,,
129919084,1500,building,,
129919085,1500,building,,
129919086,1500,building,,
129919087,1500,building,,
129919088,1500,building,,
129919089,1500,building,,
129919090,1500,building,,
129919861,1500,building,,
129919862,1500,building,,
129919866,1500,building,,
129919867,1500,building,,
129919869,1500,building,,
129919872,1500,building,,
129919873,1500,building,,
129919874,1500,building,,
129919875,1500,building,,
129919876,1500,building,,
129919877,1500,building,,
129919878,1500,building,,
129919879,1500,building,,
129919880,1500,building,,
129919881,1500,building,,
129919882,1500,building,,
129919883,1500,building,,
129919884,1500,building,,
129919885,1500,building,,
129919886,1500,building,,
129919887,1500,building,,
129919888,1500,building,,
129919889,1500,building,,
129919890,1500,building,,
129919891,1500,building,,
129919892,1500,building,,
129919893,1500,building,,
129919894,1500,building,,
129919895,1500,building,,
129919896,1500,building,,
129919897,1500,building,,
129919898,1500,building,,
129919899,1500,building,,
129919900,1500,building,,
129919901,1500,building,,
129919902,1500,building,,
129919903,1500,building,,
129919904,1500,building,,
129919905,1500,building,,
129919906,1500,building,,
129919907,1500,building,,
129919908,1500,building,,
129919909,1500,building,,
129919910,1500,building,,
129919911,1500,building,,
129919912,1500,building,,
129919914,1500,building,,
129919915,1500,building,,
129919916,1500,building,,
129919918,1500,building,,
129919919,1500,building,,
129919920,1500,building,,
129919921,1500,building,,
129919922,1500,building,,
129919923,1500,building,,
129919924,1500,building,,
129919925,1500,building,,
129919926,1500,building,,
129919927,1500,building,,
129919928,1500,building,,
129919929,1500,building,,
129919930,1500,building,,
129919931,1500,building,,
129919932,1500,building,,
129919933,1500,building,,
129919934,1500,building,,
129919936,1500,building,,
129919937,1500,building,,
129919938,1500,building,,
129919939,1500,building,,
129919941,1500,building,,
129919942,1500,building,,
129919943,1500,building,,
129919944,1500,building,,
129919945,1500,building,,
129919946,1500,building,,
129919947,1500,building,,
129919948,1500,building,,
129919949,1500,building,,
129919950,1500,building,,
129919951,1500,building,,
129919952,1500,building,,
129919953,1500,building,,
129919954,1500,building,,
129919955,1500,building,,
129919956,1500,building,,
129919957,1500,building,,
129919958,1500,building,,
129919959,1500,building,,
129919960,1500,building,,
129919961,1500,building,,
129919962,1500,building,,
129919963,1500,building,,
129919964,1500,building,,
129919965,1500,building,,
129919966,1500,building,,
129919967,1500,building,,
129919968,1500,building,,
129919969,1500,building,,
129919970,1500,building,,
129919971,1500,building,,
129919972,1500,building,,
129919973,1500,building,,
129919974,1500,building,,
129919975,1500,building,,
129919976,1500,building,,
129919977,1500,building,,
129919978,1500,building,,
129919979,1500,building,,
129919980,1500,building,,
129919981,1500,building,,
129919982,1500,building,,
129919983,1500,building,,
129919984,1500,building,,
129919985,1500,building,,
129919986,1500,building,,
129919987,1500,building,,
129919988,1500,building,,
129919989,1500,building,,
129919990,1500,building,,
129919991,1500,building,,
129919992,1500,building,,
129919993,1500,building,,
129919994,1500,building,,
129919995,1500,building,,
129919996,1500,building,,
129919997,1500,building,,
129919998,1500,building,,
129920002,1500,building,,
129920003,1500,building,,
129920043,1500,building,,
129920044,1500,building,,
129920045,1500,building,,
129920046,1500,building,,
129920207,1500,building,,
129921053,1500,building,,
129921054,1500,building,,
129921055,1500,building,,
129921056,1500,building,,
129921057,1500,building,,
129921058,1500,building,,
129921059,1500,building,,
129921060,1500,building,,
129921061,1500,building,,
129921062,1500,building,,
129921063,1500,building,,
129921064,1500,building,,
129921065,1500,building,,
129921066,1500,building,,
129921067,1500,building,,
129921068,1500,building,,
129921069,1500,building,,
129921070,1500,building,,
129921093,1500,building,,
129921094,1500,building,,
129921096,1500,building,,
129921098,1500,building,,
129921099,1500,building,,
129921100,1500,building,,
129921102,1500,building,,
129921105,1500,building,,
129921106,1500,building,,
129921107,1500,building,,
129921108,1500,building,,
129921110,1500,building,,
129921113,1500,building,,
129921114,1500,building,,
129921115,1500,building,,
129921117,1500,building,,
129921119,1500,building,,
129921120,1500,building,,
129921121,1500,building,,
129921126,1500,building,,
129921128,1500,building,,
129921129,1500,building,,
129921130,1500,building,,
129921132,1500,building,,
129921134,1500,building,,
129921136,1500,building,,
129921137,1500,building,,
129921139,1500,building,,
129921141,1500,building,,
129921142,1500,building,,
129921143,1500,building,,
129921144,1500,building,,
129921146,1500,building,,
129921148,1500,building,,
129921152,1500,building,,
129921153,1500,building,,
129921154,1500,building,,
129921157,1500,building,,
129921160,1500,building,,
129921161,1500,building,,
129921162,1500,building,,
129921163,1500,building,,
129921164,1500,building,,
129921168,1500,building,,
129921169,1500,building,,
129921170,1500,building,,
129921173,1500,building,,
129921175,1500,building,,
129921176,1500,building,,
129921177,1500,building,,
129921179,1500,building,,
129921182,1500,building,,
129921183,1500,building,,
129921184,1500,building,,
129921188,1500,building,,
129921190,1500,building,,
129921191,1500,building,,
129921193,1500,building,,
129921197,1500,building,,
129921198,1500,building,,
129921200,1500,building,,
129921201,1500,building,,
129921202,1500,building,,
129921205,1500,building,,
129921207,1500,building,,
129921208,1500,building,,
129921210,1500,building,,
129921215,1500,building,,
129921216,1500,building,,
129921223,1500,building,,
129921224,1500,building,,
129921225,1500,building,,
129921226,1500,building,,
129921230,1500,building,,
129921231,1500,building,,
129921233,1500,building,,
129921234,1500,building,,
129921237,1500,building,,
129921238,1500,building,,
129921240,1500,building,,
129921242,1500,building,,
129921244,1500,building,,
129921246,1500,building,,
129921247,1500,building,,
129921248,1500,building,,
129921250,1500,building,,
