osm_id,code,fclass,name,type
189099131,1500,building,,
189099132,1500,building,,
189099133,1500,building,,
189099134,1500,building,,
189099135,1500,building,,
189099136,1500,building,,
189099137,1500,building,,
189099138,1500,building,,
189099139,1500,building,,
189099140,1500,building,,
189099141,1500,building,,
189099142,1500,building,,
189099143,1500,building,,
189099144,1500,building,,
189099145,1500,building,,
189099146,1500,building,,
189099147,1500,building,Rolleville Community Library & Homework Center,
189099148,1500,building,,
189099149,1500,building,,
189099150,1500,building,,
189099151,1500,building,,
189099152,1500,building,,
189099153,1500,building,,
189099154,1500,building,,
189099155,1500,building,,
189099156,1500,building,,
189099157,1500,building,,
189099158,1500,building,,
189099159,1500,building,,
189099160,1500,building,,
189099161,1500,building,,
189099162,1500,building,,
189099163,1500,building,,
189099164,1500,building,,
189099165,1500,building,,
189099166,1500,building,,
189099167,1500,building,,
189099168,1500,building,,
189099169,1500,building,,
189099170,1500,building,,
189099171,1500,building,,
189099172,1500,building,,
189099173,1500,building,,
189099174,1500,building,,
189099175,1500,building,,
189099176,1500,building,,
189099177,1500,building,,
189099178,1500,building,,
189099179,1500,building,,
189099180,1500,building,,
189099181,1500,building,,
189099182,1500,building,,
189099183,1500,building,,
189099184,1500,building,,
189099185,1500,building,,
189099186,1500,building,,
189099187,1500,building,,
189099188,1500,building,,
189099189,1500,building,,
189099190,1500,building,,
189099191,1500,building,,
189099192,1500,building,,
189099193,1500,building,,
189099194,1500,building,,
189099195,1500,building,,
189099196,1500,building,,
189099197,1500,building,,
189099198,1500,building,,
189099200,1500,building,,
189099202,1500,building,,
189099203,1500,building,,
189099204,1500,building,,
189099205,1500,building,,
189099206,1500,building,,
189099207,1500,building,,
189099208,1500,building,,
189099209,1500,building,,
189099210,1500,building,,
189099211,1500,building,,
189099212,1500,building,,
189099213,1500,building,,
189099214,1500,building,,
189099215,1500,building,,
189099216,1500,building,,
189099217,1500,building,,
189099218,1500,building,,
189099219,1500,building,,
189099220,1500,building,,
189099221,1500,building,,
189099222,1500,building,,
189099223,1500,building,,
189099224,1500,building,,
189099225,1500,building,Ebenezer Union Baptist Church,
189099226,1500,building,,
189099227,1500,building,,
189099228,1500,building,,
189099229,1500,building,,
189099230,1500,building,,
189099231,1500,building,,
189099233,1500,building,,
189099234,1500,building,,
189099236,1500,building,,
189099237,1500,building,,
189099238,1500,building,,
189099239,1500,building,,
189099240,1500,building,,
189099241,1500,building,,
189099242,1500,building,,
189099243,1500,building,,
189099244,1500,building,,
189099245,1500,building,,
189099246,1500,building,,
189099247,1500,building,,
189099248,1500,building,,
189099249,1500,building,,
189099250,1500,building,,
189099251,1500,building,,
189099252,1500,building,,
189099253,1500,building,,
189099254,1500,building,,
189099255,1500,building,,
189099256,1500,building,,
189099257,1500,building,,
189099258,1500,building,,
189099259,1500,building,,
189099260,1500,building,,
189099261,1500,building,,
189099262,1500,building,,
189099263,1500,building,,
189099264,1500,building,,
189099265,1500,building,,
189099266,1500,building,,
189099267,1500,building,,
189099268,1500,building,,
189099269,1500,building,,
189099270,1500,building,,
189099271,1500,building,,
189099272,1500,building,,
189099273,1500,building,,
189099274,1500,building,,
189099275,1500,building,,
189099276,1500,building,,
189099277,1500,building,,
189099278,1500,building,,
189099279,1500,building,,
189099280,1500,building,,
189099281,1500,building,,
189099282,1500,building,,
189099283,1500,building,,
189099284,1500,building,,
189296567,1500,building,,
189296568,1500,building,,
189296569,1500,building,,
189296570,1500,building,,
189296571,1500,building,,
189296572,1500,building,,
189296573,1500,building,,
189296574,1500,building,,
189296575,1500,building,,
189296576,1500,building,,
189296577,1500,building,,
189296578,1500,building,,
189296579,1500,building,,
189296580,1500,building,,
189296581,1500,building,,
189296582,1500,building,,
189296583,1500,building,,
189296584,1500,building,,
189296586,1500,building,,
189296587,1500,building,,
189296588,1500,building,,
189296589,1500,building,,
189296590,1500,building,,
189296591,1500,building,,
189296592,1500,building,,
189296593,1500,building,,
189296594,1500,building,,
189296595,1500,building,,
189296597,1500,building,,
189296598,1500,building,,
189296599,1500,building,,
189296600,1500,building,,
189296601,1500,building,,
189296602,1500,building,,
189296603,1500,building,,
189296604,1500,building,,
189296605,1500,building,,
189296606,1500,building,,
189296607,1500,building,,
189296608,1500,building,,
189296609,1500,building,,
189296610,1500,building,,
189296611,1500,building,,
189296612,1500,building,,
189296613,1500,building,,
189296614,1500,building,,
189296615,1500,building,,
189296616,1500,building,,
189296617,1500,building,,
189296618,1500,building,,
189296619,1500,building,,
189296620,1500,building,,
189296621,1500,building,,
189296622,1500,building,,
189296623,1500,building,,
189296624,1500,building,,
189296625,1500,building,,
189296626,1500,building,,
189296627,1500,building,,
189296628,1500,building,,
189296631,1500,building,,
189296633,1500,building,,
189296634,1500,building,,
189296635,1500,building,,
189296636,1500,building,,
189296637,1500,building,,
189296638,1500,building,,
189296639,1500,building,,
189296640,1500,building,,
189296641,1500,building,,
189296642,1500,building,,
189296643,1500,building,,
189296644,1500,building,,
189296645,1500,building,,
189296646,1500,building,,
189296647,1500,building,,
189296648,1500,building,,
189296649,1500,building,,
189296650,1500,building,,
189296651,1500,building,,
189433323,1500,building,,
189433324,1500,building,,
189433325,1500,building,,
189433326,1500,building,,
189433327,1500,building,,
189433328,1500,building,,
189433329,1500,building,,
189433330,1500,building,,
189433331,1500,building,,
189433332,1500,building,,
189433333,1500,building,,
189433334,1500,building,,
189433335,1500,building,,
189433336,1500,building,,
189433337,1500,building,,
189433338,1500,building,,
189433339,1500,building,,
189433340,1500,building,,
189433341,1500,building,,
189433342,1500,building,,
189433343,1500,building,,
189433344,1500,building,,
189433345,1500,building,,
189433346,1500,building,,
189433347,1500,building,,
189433348,1500,building,,
189433349,1500,building,,
189433350,1500,building,,
189433351,1500,building,,
189433352,1500,building,,
189433353,1500,building,,
189433354,1500,building,,
189433355,1500,building,,
189433356,1500,building,,
189433357,1500,building,,
189433358,1500,building,,
189433359,1500,building,,
189433360,1500,building,,
189433361,1500,building,,
189433362,1500,building,,
189433363,1500,building,,
189433364,1500,building,,
189433365,1500,building,,
189433366,1500,building,,
189433367,1500,building,,
189433368,1500,building,,
189433369,1500,building,,
189433370,1500,building,,
189433371,1500,building,,
189433372,1500,building,,
189433373,1500,building,,
189433374,1500,building,,
189433375,1500,building,,
189433376,1500,building,,
189433377,1500,building,,
189433378,1500,building,,
189433379,1500,building,,
189433380,1500,building,,
189433381,1500,building,,
189433383,1500,building,,
189433384,1500,building,,
189433385,1500,building,,
189433388,1500,building,,
189433389,1500,building,,
189433390,1500,building,,
189433391,1500,building,,
189433392,1500,building,,
189433393,1500,building,,
189433395,1500,building,,
189433396,1500,building,,
189433398,1500,building,,
189433399,1500,building,,
189433400,1500,building,,
189433401,1500,building,,
189433402,1500,building,,
189433403,1500,building,,
189433404,1500,building,,
189433405,1500,building,,
189433406,1500,building,,
189433407,1500,building,,
189433408,1500,building,,
189433409,1500,building,,
189433410,1500,building,,
189433411,1500,building,,
2559485,1500,building,,
189573940,1500,building,,
189573941,1500,building,,
189573942,1500,building,,
189573943,1500,building,,
189573944,1500,building,,
189573945,1500,building,,
189573946,1500,building,,
189573948,1500,building,,
189573949,1500,building,,
189573950,1500,building,,
189573951,1500,building,,
189573952,1500,building,,
189573953,1500,building,,
189573954,1500,building,,
189573955,1500,building,,
189573956,1500,building,,
189573957,1500,building,,
189573960,1500,building,,
189573961,1500,building,,
189573962,1500,building,,
189573963,1500,building,,
189573965,1500,building,,
189573966,1500,building,,
189573967,1500,building,,
189573968,1500,building,,
189573969,1500,building,,
189573971,1500,building,,
189700702,1500,building,,
189700703,1500,building,,
189700704,1500,building,,
189700705,1500,building,,
189700706,1500,building,,
189700707,1500,building,,
189700708,1500,building,,
189700709,1500,building,,
189700710,1500,building,,
189700711,1500,building,,
189700712,1500,building,,
189700713,1500,building,,
189700714,1500,building,,
189700715,1500,building,,
189700716,1500,building,,
189700717,1500,building,,
189700718,1500,building,,
189700719,1500,building,,
189700720,1500,building,,
189700721,1500,building,,
189700722,1500,building,,
189700723,1500,building,,
189700724,1500,building,,
189700725,1500,building,,
189700726,1500,building,,
189700727,1500,building,,
189700728,1500,building,,
189700729,1500,building,,
189700730,1500,building,,
189700731,1500,building,,
189700732,1500,building,,
189700733,1500,building,,
189700734,1500,building,,
189700735,1500,building,,
189700736,1500,building,,
189700737,1500,building,,
189700738,1500,building,,
189700739,1500,building,,
189700740,1500,building,,
189700741,1500,building,,
189700742,1500,building,,
189700743,1500,building,,
189700744,1500,building,,
189700745,1500,building,,
189700746,1500,building,,
189700747,1500,building,,
189700748,1500,building,,
189700749,1500,building,,
189700750,1500,building,,
189700751,1500,building,,
189700752,1500,building,,
189700753,1500,building,,
189700754,1500,building,,
189700755,1500,building,,
189700756,1500,building,,
189700757,1500,building,,
189700758,1500,building,,
189700759,1500,building,,
189700760,1500,building,,
189700761,1500,building,,
189700762,1500,building,,
189700763,1500,building,,
189700764,1500,building,,
189700765,1500,building,,
189700766,1500,building,,
189700767,1500,building,,
189700768,1500,building,,
189739302,1500,building,,
189739303,1500,building,,
189739304,1500,building,,
189739305,1500,building,,
189739306,1500,building,,
189739307,1500,building,,
189739308,1500,building,,
189739309,1500,building,,
189739310,1500,building,,
189739311,1500,building,,
189739312,1500,building,,
189739313,1500,building,,
189739314,1500,building,,
189739315,1500,building,,
189739316,1500,building,,
189739317,1500,building,,
189739318,1500,building,,
189739319,1500,building,,
189739320,1500,building,,
189739321,1500,building,,
189739322,1500,building,,
189739323,1500,building,,
189739324,1500,building,,
189739325,1500,building,,
189739326,1500,building,,
189739327,1500,building,,
189739328,1500,building,,
189739329,1500,building,,
189739330,1500,building,,
189739331,1500,building,,
189739332,1500,building,,
189739333,1500,building,,
189739334,1500,building,,
189739335,1500,building,,
189739336,1500,building,,
189739337,1500,building,,
189739338,1500,building,,
189739339,1500,building,,
189739340,1500,building,,
189739341,1500,building,,
189739342,1500,building,,
189739343,1500,building,,
189739344,1500,building,,
189739345,1500,building,,
189739346,1500,building,,
189739347,1500,building,,
189739348,1500,building,,
189739349,1500,building,,
189739350,1500,building,,
189739351,1500,building,,
189739352,1500,building,,
189739353,1500,building,,
189739354,1500,building,,
189739355,1500,building,,
189739356,1500,building,,
189739357,1500,building,,
189739358,1500,building,,
189739359,1500,building,,
189739360,1500,building,,
189739361,1500,building,,
189739362,1500,building,,
189739363,1500,building,,
189739364,1500,building,,
189739365,1500,building,,
189739366,1500,building,,
189739367,1500,building,,
189739368,1500,building,,
189739369,1500,building,,
189739370,1500,building,,
189739371,1500,building,,
189739372,1500,building,,
189739373,1500,building,,
189739374,1500,building,,
189739375,1500,building,,
189739376,1500,building,,
189739377,1500,building,,
189739378,1500,building,,
189739379,1500,building,,
189739380,1500,building,,
189739381,1500,building,,
189739382,1500,building,,
189739383,1500,building,,
189739384,1500,building,,
189739385,1500,building,,
189739386,1500,building,,
189739387,1500,building,,
189739388,1500,building,,
189739389,1500,building,,
189739390,1500,building,,
189739391,1500,building,,
189739392,1500,building,,
189739394,1500,building,,
189739395,1500,building,,
189739397,1500,building,,
189739402,1500,building,,
189739404,1500,building,,
189739405,1500,building,,
189739406,1500,building,,
189739407,1500,building,,
189739408,1500,building,,
189739409,1500,building,,
189739410,1500,building,,
189739411,1500,building,,
189739412,1500,building,,
189739413,1500,building,,
189739414,1500,building,,
189739415,1500,building,,
189739416,1500,building,,
189739417,1500,building,,
189739418,1500,building,,
189739419,1500,building,,
189739420,1500,building,,
189739422,1500,building,,
189739423,1500,building,,
189739425,1500,building,,
189739429,1500,building,,
189739430,1500,building,,
189739432,1500,building,,
189739433,1500,building,,
189739434,1500,building,,
189739435,1500,building,,
189739437,1500,building,,
189739439,1500,building,,
189739440,1500,building,,
189739442,1500,building,,
189739444,1500,building,,
189739446,1500,building,,
189739447,1500,building,,
189739448,1500,building,,
189739449,1500,building,,
189739451,1500,building,,
189739452,1500,building,,
189739454,1500,building,,
189888289,1500,building,,
189888290,1500,building,,
189888291,1500,building,,
189888292,1500,building,,
189888293,1500,building,,
189888294,1500,building,,
189888295,1500,building,,
189888296,1500,building,,
189888297,1500,building,,
189888298,1500,building,,
189888299,1500,building,,
189888300,1500,building,,
189888301,1500,building,,
189888302,1500,building,,
189888303,1500,building,,
189888304,1500,building,,
189888305,1500,building,,
189888306,1500,building,,
189888307,1500,building,,
189888308,1500,building,,
189888309,1500,building,,
189888310,1500,building,,
189888311,1500,building,,
189888312,1500,building,,
189888313,1500,building,,
189888314,1500,building,,
189888315,1500,building,,
189888316,1500,building,,
189888317,1500,building,,
189888318,1500,building,,
189888319,1500,building,,
189888320,1500,building,,
189888321,1500,building,,
189888322,1500,building,,
189888323,1500,building,,
189888324,1500,building,,
189888325,1500,building,,
189888326,1500,building,,
189888327,1500,building,,
189888328,1500,building,,
189888329,1500,building,,
189888330,1500,building,,
189888331,1500,building,,
189888332,1500,building,,
189888333,1500,building,,
189888334,1500,building,,
189888335,1500,building,,
189888336,1500,building,,
189888337,1500,building,,
189888338,1500,building,,
189888339,1500,building,,
189888340,1500,building,,
189888341,1500,building,,
189888342,1500,building,,
189888343,1500,building,,
189888344,1500,building,,
189888345,1500,building,,
189888346,1500,building,,
189888347,1500,building,,
189888348,1500,building,,
189888349,1500,building,,
189888350,1500,building,,
189888351,1500,building,,
189888352,1500,building,,
189888353,1500,building,,
189888354,1500,building,,
189888355,1500,building,,
189888356,1500,building,,
189888357,1500,building,,
189888358,1500,building,,
189888359,1500,building,,
189888360,1500,building,,
189888361,1500,building,,
189888362,1500,building,,
189888363,1500,building,,
189888364,1500,building,,
189888365,1500,building,,
189888366,1500,building,,
189888367,1500,building,,
189888368,1500,building,,
189888369,1500,building,,
189888370,1500,building,,
189888371,1500,building,,
189888372,1500,building,,
189888373,1500,building,,
189888374,1500,building,,
189888375,1500,building,,
189888376,1500,building,,
189888377,1500,building,,
189888378,1500,building,,
189888379,1500,building,,
189888380,1500,building,,
190020748,1500,building,,
190020749,1500,building,,
190020750,1500,building,,
190020751,1500,building,,
190020752,1500,building,,
190020753,1500,building,,
190020754,1500,building,,
190020755,1500,building,,
190020756,1500,building,,
190020757,1500,building,,
190020758,1500,building,,
190020759,1500,building,,
190020760,1500,building,,
190020761,1500,building,,
190020762,1500,building,,
190020763,1500,building,,
190020764,1500,building,,
190020765,1500,building,,
190020766,1500,building,,
190020767,1500,building,,
190020769,1500,building,,
190020770,1500,building,,
190020771,1500,building,,
190020772,1500,building,,
190020773,1500,building,,
190020774,1500,building,,
190020775,1500,building,,
190020776,1500,building,,
190020777,1500,building,,
190020778,1500,building,,
190020779,1500,building,,
190020780,1500,building,,
190020781,1500,building,,
190020782,1500,building,,
190020783,1500,building,,
190020784,1500,building,,
190020785,1500,building,,
190020786,1500,building,,
190020787,1500,building,,
190020789,1500,building,,
190020790,1500,building,,
190020791,1500,building,,
190020792,1500,building,,
190020793,1500,building,,
190020794,1500,building,,
190020795,1500,building,,
190020796,1500,building,,
190020797,1500,building,,
190020798,1500,building,,
190020799,1500,building,,
190020800,1500,building,,
190020801,1500,building,,
190020802,1500,building,,
190020803,1500,building,,
190020804,1500,building,,
190020805,1500,building,,
190020806,1500,building,,
190020807,1500,building,,
190020808,1500,building,,
190020809,1500,building,,
190020810,1500,building,,
190020811,1500,building,,
190020812,1500,building,,
190020813,1500,building,,
190020814,1500,building,,
190020815,1500,building,,
190020816,1500,building,,
