osm_id,code,fclass,name,type
369008353,1500,building,,
369008354,1500,building,,
369008590,1500,building,,
369008591,1500,building,,
369008592,1500,building,,
369008649,1500,building,,
369008739,1500,building,,
369008740,1500,building,,
369009690,1500,building,,
369009691,1500,building,,
369009692,1500,building,,
369009793,1500,building,,
369009794,1500,building,,
369009795,1500,building,,
369009796,1500,building,,
369009814,1500,building,,
369009815,1500,building,,
369009831,1500,building,,
369009832,1500,building,,
370327384,1500,building,,
371123402,1500,building,Mpa Cantine,
371124214,1500,building,,house
371129270,1500,building,The Address Boutique Hotel,
371850791,1500,building,Vacoas market,
371850910,1500,building,,
371850912,1500,building,,house
371851061,1500,building,ValueMax,
