way_id,lat,lon,area,residents
130307288,11.8614009,-15.5995188,134.6,5.0
130307293,11.8622541,-15.597391,237.9,9.0
130307294,11.8612035,-15.5973381,246.9,9.0
130307299,11.861867,-15.5954939,367.4,13.0
130307292,11.8633034,-15.5997932,160.5,6.0
130307298,11.8618747,-15.5974195,111.6,4.0
130307300,11.8606622,-15.598506,179.4,7.0
130307296,11.8642197,-15.5963613,177.9,7.0
130307302,11.8617144,-15.5992254,76.3,3.0
130307304,11.8653805,-15.5949975,180.3,7.0
130307295,11.8621305,-15.5976596,175.9,7.0
130307297,11.8613391,-15.5984042,159.5,6.0
130307307,11.8611836,-15.5964978,249.3,9.0
130302969,11.8636313,-15.5965023,93.4,4.0
130307310,11.8639497,-15.5962823,165.3,6.0
130307309,11.8637696,-15.5969956,124.2,5.0
130307301,11.86119,-15.5966952,136.0,5.0
130307305,11.8713158,-15.5891349,142.3,5.0
130307308,11.8653433,-15.5967593,165.8,6.0
130307311,11.8634957,-15.5953422,65.5,3.0
130307312,11.8705737,-15.5890798,35.2,2.0
130307303,11.8634728,-15.5970417,238.0,9.0
130302968,11.8648718,-15.5953778,262.5,9.0
130307306,11.8746957,-15.590789,91.4,4.0
130302974,11.8651082,-15.5960368,127.2,5.0
130307316,11.8643723,-15.5948378,176.0,7.0
130307321,11.8621789,-15.5984642,177.9,7.0
130307322,11.8602278,-15.5975913,167.6,6.0
130307324,11.8650362,-15.5958237,107.5,4.0
130307323,11.8625122,-15.5956591,165.6,6.0
130307325,11.8629324,-15.5957033,178.5,7.0
130307326,11.8621315,-15.600283,83.4,3.0
130307327,11.8599325,-15.5979363,283.4,10.0
130307328,11.863291,-15.5948534,152.2,6.0
130307329,11.8653376,-15.5957385,159.4,6.0
130307333,11.8641666,-15.596507,237.1,9.0
130307330,11.8603707,-15.5973564,70.3,3.0
130307336,11.8638542,-15.5967518,186.7,7.0
130307331,11.864573,-15.5968045,235.3,9.0
130307335,11.8632439,-15.59523,153.7,6.0
130307332,11.8631185,-15.5995259,218.1,8.0
130307341,11.8653049,-15.5944727,124.3,5.0
130307343,11.8607164,-15.5974156,148.8,6.0
130307337,11.8617775,-15.5963709,197.7,7.0
130307344,11.8639036,-15.5960792,323.2,12.0
130307345,11.8660115,-15.5965244,257.5,9.0
130307338,11.8651141,-15.5966069,312.3,11.0
130307334,11.8652451,-15.5952453,164.9,6.0
130307350,11.8654579,-15.5953057,183.0,7.0
130307340,11.8642471,-15.5946899,193.5,7.0
130307354,11.8598597,-15.5980491,197.1,7.0
