way_id,lat,lon,area,residents
95787330,-8.8107472,13.2505797,143.5,6.0
195694091,-8.8328857,13.2584082,81.2,4.0
195694100,-8.8106631,13.2495728,153.6,6.0
195694104,-8.8100376,13.2503999,65.5,3.0
195694101,-8.8094482,13.2496658,40.9,2.0
195694107,-8.8103895,13.2515629,120.4,5.0
195694099,-8.8179705,13.2309278,401.6,16.0
195694106,-8.8986765,13.2647766,133.1,6.0
195694111,-8.8099999,13.2482398,153.6,6.0
195694113,-12.7772788,15.7295897,235.1,10.0
195694105,-8.8106503,13.2494019,160.5,7.0
195694125,-8.899095,13.2680147,128.3,6.0
195694121,-8.8104455,13.2518289,323.4,13.0
195694109,-8.8537763,13.2954845,392.2,16.0
195694116,-8.8095623,13.2494956,267.8,11.0
195694127,-12.7783844,15.7302169,180.3,8.0
195694130,-8.8093043,13.2498567,65.1,3.0
195694110,-12.7775111,15.729543,131.7,6.0
195694092,-8.810138,13.249798,224.5,9.0
195694086,-8.8109935,13.2547244,46.8,2.0
95787334,-8.8012107,13.2474951,143.5,6.0
195694122,-8.8103785,13.254248,64.5,3.0
183803967,-8.8108506,13.2520413,397.9,16.0
198831359,-8.8112093,13.2507323,1799.5,71.0
195694090,-9.7884775,15.4588389,230.1,9.0
200452665,-12.7768415,15.7308205,431.7,17.0
195694102,-12.7748052,15.731955,126.3,5.0
200231789,-7.482195,17.0277445,672.2,27.0
196602076,-9.7702,15.4531004,1047.1,41.0
201273993,-8.5365401,13.6961747,404.9,16.0
199966085,-8.8098783,13.2455897,1544.8,61.0
201273991,-15.0395257,15.981417,285.9,12.0
201273992,-8.8103276,13.2550125,471.9,19.0
200020688,-12.7784071,15.7331853,187.7,8.0
201273998,-15.0400242,15.9814551,497.1,20.0
201273997,-8.8080512,13.2392339,320.8,13.0
196047199,-15.0405672,15.9816058,485.6,19.0
201331268,-12.6426557,13.4630361,277.1,11.0
195694120,-11.8573332,15.0344866,107.6,5.0
201331266,-8.811008,13.2550515,143.2,6.0
201331293,-12.7796798,15.7306132,239.0,10.0
201331296,-9.3857469,20.2795534,240.4,10.0
201331281,-12.774649,15.7322152,389.8,16.0
200705343,-9.1150942,20.230202,577.4,23.0
201331302,-9.3011392,20.2179178,294.2,12.0
201331271,-8.8086946,13.248708,214.2,9.0
201331308,-11.2049942,13.8421564,141.2,6.0
201331309,-9.3023674,20.218423,273.1,11.0
195694081,-8.8071835,13.2209994,174.4,7.0
201331307,-8.8084887,13.2470922,278.7,11.0
200452686,-8.8335474,13.2114649,3187.9,125.0
195694124,-12.7790713,15.729216,253.0,10.0
